,Date,Quarter,Year,Market_id,AveragePrice,Total_vol,Small_vol,Large_vol,XLarge_vol,Type
6585,7/19/2015,Q3,2015,36,1.85,9159.44,2480.07,6332.4,0.0,organic
6586,7/12/2015,Q3,2015,36,1.81,9760.46,3360.92,5927.1,0.0,organic
6587,7/5/2015,Q3,2015,36,1.55,16352.08,3011.64,12801.71,0.0,organic
6588,7/31/2016,Q3,2016,36,1.97,13275.24,1816.69,9171.8,6.61,organic
6589,7/24/2016,Q3,2016,36,1.69,17192.77,2125.18,9589.68,3.3,organic
6590,7/17/2016,Q3,2016,36,1.91,14864.69,1579.48,10303.62,0.0,organic
6591,7/10/2016,Q3,2016,36,1.43,20997.51,2752.28,8317.59,0.0,organic
6592,7/3/2016,Q3,2016,36,1.49,21506.43,1895.27,11972.74,0.0,organic
6593,7/30/2017,Q3,2017,36,2.37,12594.87,819.66,6870.21,0.0,organic
6594,7/23/2017,Q3,2017,36,2.31,13629.65,784.86,8530.78,0.0,organic
6595,7/16/2017,Q3,2017,36,2.3,14060.23,693.61,9183.67,0.0,organic
6596,7/9/2017,Q3,2017,36,1.91,19248.28,1037.82,10325.37,0.0,organic
6597,7/2/2017,Q3,2017,36,2.0,19913.72,1108.18,11656.52,0.0,organic
6598,7/26/2015,Q3,2015,37,1.58,628331.04,150230.79,366576.34,32096.3,conventional
6599,7/19/2015,Q3,2015,37,1.56,633327.17,146180.86,385520.87,19150.08,conventional
6600,7/12/2015,Q3,2015,37,1.39,680351.84,149802.29,430540.93,10213.51,conventional
6601,7/5/2015,Q3,2015,37,1.53,752191.79,168468.95,451890.53,30802.97,conventional
6602,7/31/2016,Q3,2016,37,1.52,814505.22,185496.96,513372.1,42846.42,conventional
6603,7/24/2016,Q3,2016,37,1.54,817357.28,158290.86,527450.53,56349.57,conventional
6604,7/17/2016,Q3,2016,37,1.46,804071.94,200748.22,481290.68,43042.94,conventional
6605,7/10/2016,Q3,2016,37,1.4,842731.76,249271.4,458731.12,43916.46,conventional
6606,7/3/2016,Q3,2016,37,1.41,891917.15,202576.49,546096.5,54358.08,conventional
6607,7/30/2017,Q3,2017,37,1.3,897443.52,162330.88,657673.84,5039.65,conventional
6608,7/23/2017,Q3,2017,37,1.66,675183.5,166906.47,421727.32,5650.14,conventional
6609,7/16/2017,Q3,2017,37,1.74,732328.94,182480.94,472009.71,8044.28,conventional
6610,7/9/2017,Q3,2017,37,1.69,715078.15,194695.25,421757.61,25793.3,conventional
6611,7/2/2017,Q3,2017,37,1.7,700809.09,172013.34,420653.86,19625.31,conventional
6612,7/26/2015,Q3,2015,37,2.75,15953.01,2892.83,13047.24,0.0,organic
6613,7/19/2015,Q3,2015,37,2.36,19558.81,3893.65,15665.16,0.0,organic
6614,7/12/2015,Q3,2015,37,2.09,23141.66,7913.24,15212.8,0.0,organic
6615,7/5/2015,Q3,2015,37,1.96,23306.75,13491.33,9796.67,0.0,organic
6616,7/31/2016,Q3,2016,37,2.29,23597.78,1680.88,20024.9,1.43,organic
6617,7/24/2016,Q3,2016,37,2.37,22083.85,1599.49,18771.61,0.0,organic
6618,7/17/2016,Q3,2016,37,2.3,26284.24,1394.27,22261.46,4.27,organic
6619,7/10/2016,Q3,2016,37,2.32,29064.21,1759.68,25145.42,0.0,organic
6620,7/3/2016,Q3,2016,37,2.31,29071.11,1423.41,25739.18,14.19,organic
6621,7/30/2017,Q3,2017,37,2.14,10110.25,1825.73,3948.19,0.0,organic
6622,7/23/2017,Q3,2017,37,2.44,16831.7,5952.05,6286.11,0.0,organic
6623,7/16/2017,Q3,2017,37,2.4,14099.42,4163.34,5797.11,0.0,organic
6624,7/9/2017,Q3,2017,37,2.45,8311.12,2009.13,3654.42,2.92,organic
6625,7/2/2017,Q3,2017,37,2.59,12279.96,4003.36,5495.51,0.0,organic
6626,7/26/2015,Q3,2015,38,1.29,436208.03,158304.49,172990.41,12492.0,conventional
6627,7/19/2015,Q3,2015,38,1.25,491653.57,197532.38,192075.86,11882.66,conventional
6628,7/12/2015,Q3,2015,38,1.14,597860.19,261870.98,204320.97,12664.42,conventional
6629,7/5/2015,Q3,2015,38,1.35,582037.07,201350.06,263046.88,16266.67,conventional
6630,7/31/2016,Q3,2016,38,1.12,595856.48,93422.28,157723.11,2598.83,conventional
6631,7/24/2016,Q3,2016,38,1.1,581023.47,85459.65,163758.14,1555.09,conventional
6632,7/17/2016,Q3,2016,38,1.03,639853.23,94220.24,165714.0,1624.49,conventional
6633,7/10/2016,Q3,2016,38,1.11,628610.41,103864.49,163811.75,6528.3,conventional
6634,7/3/2016,Q3,2016,38,1.1,663580.48,101636.27,179739.71,10770.71,conventional
6635,7/30/2017,Q3,2017,38,1.72,470813.03,115910.95,169760.67,2027.83,conventional
6636,7/23/2017,Q3,2017,38,1.54,509159.42,110161.26,215252.32,5868.34,conventional
6637,7/16/2017,Q3,2017,38,1.68,473361.62,122341.72,165493.94,762.56,conventional
6638,7/9/2017,Q3,2017,38,1.0,905064.3,186651.37,182881.1,1023.68,conventional
6639,7/2/2017,Q3,2017,38,1.21,682920.51,125597.17,179521.36,840.48,conventional
6640,7/26/2015,Q3,2015,38,2.2,27737.07,8288.45,18815.78,50.43,organic
6641,7/19/2015,Q3,2015,38,1.64,49484.06,7839.69,35593.5,73.11,organic
6642,7/12/2015,Q3,2015,38,2.23,25100.98,6831.25,18168.54,16.0,organic
6643,7/5/2015,Q3,2015,38,1.98,29929.57,8841.34,20807.76,280.47,organic
6644,7/31/2016,Q3,2016,38,1.34,48248.63,3816.63,12705.33,38.64,organic
6645,7/24/2016,Q3,2016,38,1.95,28351.54,2911.49,18679.58,77.4,organic
6646,7/17/2016,Q3,2016,38,2.11,30480.39,1924.24,25560.94,35.13,organic
6647,7/10/2016,Q3,2016,38,1.8,37406.41,1364.66,25562.94,40.41,organic
6648,7/3/2016,Q3,2016,38,1.65,45009.96,1082.01,27564.89,56.6,organic
6649,7/30/2017,Q3,2017,38,2.6,28587.18,1131.67,13395.46,76.57,organic
6650,7/23/2017,Q3,2017,38,2.61,25301.81,729.0,12909.58,11.45,organic
6651,7/16/2017,Q3,2017,38,2.61,28034.45,1003.18,12855.06,20.85,organic
6652,7/9/2017,Q3,2017,38,2.12,40058.59,1411.24,16587.8,24.73,organic
6653,7/2/2017,Q3,2017,38,2.35,34268.25,1634.38,18664.45,43.0,organic
6654,7/26/2015,Q3,2015,39,1.18,71150.24,33592.19,22293.64,3203.53,conventional
6655,7/19/2015,Q3,2015,39,1.16,77305.34,39750.66,23169.36,2910.03,conventional
6656,7/12/2015,Q3,2015,39,1.05,86318.9,45146.65,23703.42,3714.04,conventional
6657,7/5/2015,Q3,2015,39,1.22,91195.99,43121.13,30059.65,6422.29,conventional
6658,7/31/2016,Q3,2016,39,1.14,83902.91,25236.38,15512.48,1167.58,conventional
6659,7/24/2016,Q3,2016,39,1.08,82617.47,24997.25,15528.98,210.5,conventional
6660,7/17/2016,Q3,2016,39,0.98,92386.91,25707.69,15296.71,159.32,conventional
6661,7/10/2016,Q3,2016,39,1.06,90750.72,28563.77,16330.66,1198.87,conventional
6662,7/3/2016,Q3,2016,39,1.09,97365.48,29447.29,19298.27,3407.45,conventional
6663,7/30/2017,Q3,2017,39,1.56,75067.88,18393.36,29605.74,88.93,conventional
6664,7/23/2017,Q3,2017,39,1.44,77668.0,17050.89,35913.91,88.54,conventional
6665,7/16/2017,Q3,2017,39,1.35,86112.54,26467.32,25825.62,241.55,conventional
6666,7/9/2017,Q3,2017,39,0.97,128455.05,26682.9,32986.26,119.07,conventional
6667,7/2/2017,Q3,2017,39,1.2,102306.61,19186.14,34732.14,150.14,conventional
6668,7/26/2015,Q3,2015,39,2.07,2588.12,486.58,2057.91,1.88,organic
6669,7/19/2015,Q3,2015,39,1.55,4216.12,480.49,3201.75,0.0,organic
6670,7/12/2015,Q3,2015,39,2.07,2786.45,680.6,2105.85,0.0,organic
6671,7/5/2015,Q3,2015,39,1.85,3162.45,799.67,2362.78,0.0,organic
6672,7/31/2016,Q3,2016,39,1.31,2994.48,375.9,563.84,0.0,organic
6673,7/24/2016,Q3,2016,39,2.16,1760.07,286.36,1281.97,0.0,organic
6674,7/17/2016,Q3,2016,39,2.32,2469.93,632.92,1787.23,0.0,organic
6675,7/10/2016,Q3,2016,39,2.23,2122.86,531.25,1459.49,0.0,organic
6676,7/3/2016,Q3,2016,39,1.69,3136.55,403.35,1599.9,0.0,organic
6677,7/30/2017,Q3,2017,39,2.38,3374.92,127.96,1619.38,0.0,organic
6678,7/23/2017,Q3,2017,39,2.66,3010.56,145.69,2076.08,20.23,organic
6679,7/16/2017,Q3,2017,39,2.55,3536.14,324.26,1828.38,4.18,organic
6680,7/9/2017,Q3,2017,39,2.2,4236.47,358.58,1807.52,16.68,organic
6681,7/2/2017,Q3,2017,39,2.56,3959.98,305.84,2579.83,0.0,organic
6682,7/26/2015,Q3,2015,40,1.06,216993.01,120124.79,38710.22,21.88,conventional
6683,7/19/2015,Q3,2015,40,1.2,204464.92,99044.52,41712.52,56.2,conventional
6684,7/12/2015,Q3,2015,40,1.13,233579.7,132490.39,44204.19,232.99,conventional
6685,7/5/2015,Q3,2015,40,1.32,224901.96,97253.4,57668.67,23.52,conventional
6686,7/31/2016,Q3,2016,40,1.03,214273.18,54119.45,28847.85,229.71,conventional
6687,7/24/2016,Q3,2016,40,0.94,255732.97,75714.25,23532.47,439.63,conventional
6688,7/17/2016,Q3,2016,40,0.88,261737.36,53603.39,25828.34,304.22,conventional
6689,7/10/2016,Q3,2016,40,0.74,314847.96,61310.0,22958.74,663.38,conventional
6690,7/3/2016,Q3,2016,40,0.76,348135.49,65689.33,21478.32,467.21,conventional
6691,7/30/2017,Q3,2017,40,1.52,154896.27,66450.58,19148.7,157.76,conventional
6692,7/23/2017,Q3,2017,40,1.33,194261.62,99724.67,17159.84,192.82,conventional
6693,7/16/2017,Q3,2017,40,1.45,176564.58,77376.85,17792.83,217.5,conventional
6694,7/9/2017,Q3,2017,40,1.26,214965.37,107971.62,10695.31,123.97,conventional
6695,7/2/2017,Q3,2017,40,1.14,192174.84,102625.76,9979.67,461.09,conventional
6696,7/26/2015,Q3,2015,40,1.91,3005.89,2170.18,19.66,0.0,organic
6697,7/19/2015,Q3,2015,40,1.86,3095.1,1758.23,910.36,0.0,organic
6698,7/12/2015,Q3,2015,40,1.92,4163.22,1501.88,2048.18,0.0,organic
6699,7/5/2015,Q3,2015,40,1.86,4129.23,2030.29,1664.7,0.0,organic
6700,7/31/2016,Q3,2016,40,1.57,9269.91,2001.3,1662.32,52.23,organic
6701,7/24/2016,Q3,2016,40,1.69,7057.4,1567.5,1835.55,7.19,organic
6702,7/17/2016,Q3,2016,40,2.0,5499.33,1440.8,2535.31,0.0,organic
6703,7/10/2016,Q3,2016,40,1.74,5055.17,423.98,1915.03,0.0,organic
6704,7/3/2016,Q3,2016,40,1.75,4788.38,398.73,1834.52,8.94,organic
6705,7/30/2017,Q3,2017,40,2.11,6858.93,557.82,2534.81,16.0,organic
6706,7/23/2017,Q3,2017,40,2.22,6999.43,656.83,3501.3,0.0,organic
6707,7/16/2017,Q3,2017,40,2.22,7773.43,1987.54,2314.64,1.77,organic
6708,7/9/2017,Q3,2017,40,1.79,9693.13,1623.63,2739.55,0.0,organic
6709,7/2/2017,Q3,2017,40,1.55,9274.18,136.65,2340.64,3.52,organic
6710,7/26/2015,Q3,2015,41,1.23,59947.27,878.02,41541.46,334.92,conventional
6711,7/19/2015,Q3,2015,41,1.38,59427.83,593.22,34449.87,1027.97,conventional
6712,7/12/2015,Q3,2015,41,1.25,75144.87,577.45,43147.8,2809.38,conventional
6713,7/5/2015,Q3,2015,41,1.45,68922.42,797.75,35080.61,3980.63,conventional
6714,7/31/2016,Q3,2016,41,1.6,68311.05,1970.63,47609.54,10.23,conventional
6715,7/24/2016,Q3,2016,41,1.5,56952.09,1940.69,35492.01,19.95,conventional
6716,7/17/2016,Q3,2016,41,1.31,66907.33,2211.14,39136.28,1.0,conventional
6717,7/10/2016,Q3,2016,41,1.29,84386.24,3503.31,49140.9,13.99,conventional
6718,7/3/2016,Q3,2016,41,1.37,85205.46,1970.63,47537.91,1.25,conventional
6719,7/30/2017,Q3,2017,41,1.43,64459.46,1121.94,36769.4,36.37,conventional
6720,7/23/2017,Q3,2017,41,1.38,68030.78,1193.19,40041.52,249.55,conventional
6721,7/16/2017,Q3,2017,41,1.38,69590.82,1077.61,42756.31,906.91,conventional
6722,7/9/2017,Q3,2017,41,1.38,77529.57,1001.92,45176.42,381.6,conventional
6723,7/2/2017,Q3,2017,41,1.42,71770.39,1523.49,47455.14,253.64,conventional
6724,7/26/2015,Q3,2015,41,1.92,1069.67,55.0,96.67,0.0,organic
6725,7/19/2015,Q3,2015,41,2.07,482.26,0.0,75.74,0.0,organic
6726,7/12/2015,Q3,2015,41,2.05,419.98,0.0,63.42,0.0,organic
6727,7/5/2015,Q3,2015,41,1.84,1014.02,1.24,64.68,0.0,organic
6728,7/31/2016,Q3,2016,41,1.41,1491.19,7.47,99.66,0.0,organic
6729,7/24/2016,Q3,2016,41,1.45,1934.1,3.74,159.63,0.0,organic
6730,7/17/2016,Q3,2016,41,1.6,2561.43,0.0,188.49,0.0,organic
6731,7/10/2016,Q3,2016,41,1.64,2872.1,0.0,51.22,0.0,organic
6732,7/3/2016,Q3,2016,41,1.68,2948.8,0.0,111.26,0.0,organic
6733,7/30/2017,Q3,2017,41,1.44,4568.06,0.0,136.78,0.0,organic
6734,7/23/2017,Q3,2017,41,1.25,6588.03,0.0,164.12,0.0,organic
6735,7/16/2017,Q3,2017,41,1.35,5140.46,0.0,165.11,0.0,organic
6736,7/9/2017,Q3,2017,41,2.4,2789.76,0.0,148.65,0.0,organic
6737,7/2/2017,Q3,2017,41,2.44,2508.3,0.0,263.71,0.0,organic
6738,7/26/2015,Q3,2015,42,1.16,265367.52,133615.12,48153.33,115.96,conventional
6739,7/19/2015,Q3,2015,42,0.97,421574.42,258972.92,61716.04,138.6,conventional
6740,7/12/2015,Q3,2015,42,1.17,289138.36,149510.03,54927.82,100.6,conventional
6741,7/5/2015,Q3,2015,42,0.95,482088.56,282433.1,71003.58,163.96,conventional
6742,7/31/2016,Q3,2016,42,1.25,330277.63,134859.19,87238.79,23.31,conventional
6743,7/24/2016,Q3,2016,42,1.22,353863.19,143082.31,97554.75,24.75,conventional
6744,7/17/2016,Q3,2016,42,1.17,376274.95,143891.95,101298.66,46.19,conventional
6745,7/10/2016,Q3,2016,42,1.15,359346.63,141565.52,92115.84,93.56,conventional
6746,7/3/2016,Q3,2016,42,0.93,613097.67,288161.65,142383.7,71.82,conventional
6747,7/30/2017,Q3,2017,42,1.44,317250.55,212489.84,38534.38,93.74,conventional
6748,7/23/2017,Q3,2017,42,1.42,349228.39,238382.27,42528.26,135.9,conventional
6749,7/16/2017,Q3,2017,42,1.5,309815.95,209888.73,40717.65,137.3,conventional
6750,7/9/2017,Q3,2017,42,1.45,323653.24,211134.84,42947.5,137.48,conventional
6751,7/2/2017,Q3,2017,42,1.45,407584.72,258323.53,61821.63,235.54,conventional
6752,7/26/2015,Q3,2015,42,1.49,697.76,5.67,0.0,0.0,organic
6753,7/19/2015,Q3,2015,42,1.42,1108.9,18.76,0.0,0.0,organic
6754,7/12/2015,Q3,2015,42,1.63,2377.5,306.52,3.61,0.0,organic
6755,7/5/2015,Q3,2015,42,1.9,2108.32,1115.93,2.39,0.0,organic
6756,7/31/2016,Q3,2016,42,1.24,4221.4,22.71,82.02,0.0,organic
6757,7/24/2016,Q3,2016,42,1.2,5350.17,12.25,31.26,0.0,organic
6758,7/17/2016,Q3,2016,42,1.44,4063.4,733.1,56.96,0.0,organic
6759,7/10/2016,Q3,2016,42,1.44,8568.93,1771.15,195.18,0.0,organic
6760,7/3/2016,Q3,2016,42,1.3,7873.96,2021.72,150.93,0.0,organic
6761,7/30/2017,Q3,2017,42,1.57,3724.2,41.69,43.63,0.0,organic
6762,7/23/2017,Q3,2017,42,1.55,3528.33,19.6,14.3,0.0,organic
6763,7/16/2017,Q3,2017,42,1.56,3525.61,22.61,39.69,0.0,organic
6764,7/9/2017,Q3,2017,42,1.68,3943.55,44.2,188.68,0.0,organic
6765,7/2/2017,Q3,2017,42,2.08,6570.14,451.16,2906.23,0.0,organic
6794,6/28/2015,Q2,2015,1,1.37,89534.81,664.23,57545.79,4662.71,conventional
6795,6/21/2015,Q2,2015,1,1.27,104849.39,804.01,76688.55,5481.18,conventional
6796,6/14/2015,Q2,2015,1,1.32,89631.3,850.58,55400.94,4377.19,conventional
6797,6/7/2015,Q2,2015,1,1.07,122743.06,656.71,99220.82,90.32,conventional
6798,6/26/2016,Q2,2016,1,1.5,133086.66,7923.01,106656.84,37.42,conventional
6799,6/19/2016,Q2,2016,1,1.42,112817.51,6766.63,85374.27,30.07,conventional
6800,6/12/2016,Q2,2016,1,1.38,111394.5,7531.24,83771.34,81.25,conventional
6801,6/5/2016,Q2,2016,1,1.47,115857.12,4288.46,92055.75,53.98,conventional
6802,6/25/2017,Q2,2017,1,1.53,89303.04,2224.67,74282.58,129.85,conventional
6803,6/18/2017,Q2,2017,1,1.58,97079.34,2454.01,82154.43,723.07,conventional
6804,6/11/2017,Q2,2017,1,1.65,91949.26,1989.84,76736.87,364.68,conventional
6805,6/4/2017,Q2,2017,1,1.7,84842.97,1923.04,72573.09,100.07,conventional
6806,6/28/2015,Q2,2015,1,2.02,1200.61,22.35,124.7,0.0,organic
6807,6/21/2015,Q2,2015,1,2.09,1053.73,17.59,107.87,0.0,organic
6808,6/14/2015,Q2,2015,1,2.03,1542.45,79.45,211.46,0.0,organic
6809,6/7/2015,Q2,2015,1,1.93,1547.03,25.6,125.66,0.0,organic
6810,6/26/2016,Q2,2016,1,1.53,1922.75,0.0,162.87,0.0,organic
6811,6/19/2016,Q2,2016,1,1.45,974.27,10.6,149.57,0.0,organic
6812,6/12/2016,Q2,2016,1,1.43,887.29,4.66,150.28,0.0,organic
6813,6/5/2016,Q2,2016,1,1.47,1007.03,2.33,203.69,0.0,organic
6814,6/25/2017,Q2,2017,1,2.13,2898.81,142.46,295.6,0.0,organic
6815,6/18/2017,Q2,2017,1,2.03,3185.1,366.52,266.88,0.0,organic
6816,6/11/2017,Q2,2017,1,2.04,2719.24,21.33,248.87,0.0,organic
6817,6/4/2017,Q2,2017,1,1.63,3771.39,54.47,352.85,0.0,organic
6818,6/28/2015,Q2,2015,2,1.13,435210.71,331353.43,37698.53,816.56,conventional
6819,6/21/2015,Q2,2015,2,0.99,554763.76,449311.47,30231.78,678.4,conventional
6820,6/14/2015,Q2,2015,2,1.1,465804.78,386370.5,17701.12,471.72,conventional
6821,6/7/2015,Q2,2015,2,0.99,551009.05,455565.92,22414.17,738.68,conventional
6822,6/26/2016,Q2,2016,2,0.85,606856.8,272203.41,82764.12,173.96,conventional
6823,6/19/2016,Q2,2016,2,0.78,692767.07,361697.69,96388.12,264.12,conventional
6824,6/12/2016,Q2,2016,2,0.78,608386.28,313216.34,61563.67,1174.78,conventional
6825,6/5/2016,Q2,2016,2,0.75,691201.38,341027.59,123405.98,561.72,conventional
6826,6/25/2017,Q2,2017,2,1.12,501274.14,249204.48,46343.42,149.89,conventional
6827,6/18/2017,Q2,2017,2,1.2,492836.43,269328.71,49177.93,145.33,conventional
6828,6/11/2017,Q2,2017,2,1.13,572838.59,318335.08,51385.66,101.41,conventional
6829,6/4/2017,Q2,2017,2,1.08,710038.58,361265.98,55627.72,130.81,conventional
6830,6/28/2015,Q2,2015,2,1.39,6313.67,1896.92,2306.95,0.0,organic
6831,6/21/2015,Q2,2015,2,1.83,5003.46,1804.59,2660.93,0.0,organic
6832,6/14/2015,Q2,2015,2,1.85,4484.76,1646.73,2236.3,0.0,organic
6833,6/7/2015,Q2,2015,2,1.74,4096.05,1467.61,1864.5,0.0,organic
6834,6/26/2016,Q2,2016,2,0.92,16159.03,2096.1,5307.76,0.0,organic
6835,6/19/2016,Q2,2016,2,0.81,16577.89,1602.07,5021.97,0.0,organic
6836,6/12/2016,Q2,2016,2,0.97,16462.75,2079.57,5830.96,0.0,organic
6837,6/5/2016,Q2,2016,2,1.04,12826.69,1891.62,4901.23,0.0,organic
6838,6/25/2017,Q2,2017,2,1.31,30581.47,607.94,7832.9,0.0,organic
6839,6/18/2017,Q2,2017,2,1.49,23485.92,852.47,9300.22,0.0,organic
6840,6/11/2017,Q2,2017,2,1.06,33969.35,1251.33,6518.33,0.0,organic
6841,6/4/2017,Q2,2017,2,1.44,20445.39,1464.32,5926.88,0.0,organic
6842,6/28/2015,Q2,2015,3,1.15,862261.64,65051.95,534535.21,51109.85,conventional
6843,6/21/2015,Q2,2015,3,1.16,862840.73,58398.76,527866.5,51952.74,conventional
6844,6/14/2015,Q2,2015,3,1.09,955046.82,64005.15,593499.63,48344.86,conventional
6845,6/7/2015,Q2,2015,3,1.26,794310.29,62585.45,462951.05,43720.95,conventional
6846,6/26/2016,Q2,2016,3,1.36,830072.5,62585.19,509113.95,48949.85,conventional
6847,6/19/2016,Q2,2016,3,1.37,850692.3,61789.19,523095.26,54129.89,conventional
6848,6/12/2016,Q2,2016,3,1.34,850862.92,73620.83,507383.48,55744.03,conventional
6849,6/5/2016,Q2,2016,3,1.33,860858.18,61074.05,537895.97,46714.72,conventional
6850,6/25/2017,Q2,2017,3,1.65,693972.27,57367.81,446948.93,6496.32,conventional
6851,6/18/2017,Q2,2017,3,1.67,713471.14,62875.95,462835.5,6444.29,conventional
6852,6/11/2017,Q2,2017,3,1.65,744158.66,65666.0,475095.67,7177.12,conventional
6853,6/4/2017,Q2,2017,3,1.8,757909.72,62567.13,482039.31,7375.87,conventional
6854,6/28/2015,Q2,2015,3,1.7,11718.49,5562.43,2728.68,882.13,organic
6855,6/21/2015,Q2,2015,3,1.69,10939.94,5224.23,2873.85,713.71,organic
6856,6/14/2015,Q2,2015,3,1.61,13924.11,5819.08,2943.69,956.31,organic
6857,6/7/2015,Q2,2015,3,1.71,13808.71,5560.86,3115.87,1042.17,organic
6858,6/26/2016,Q2,2016,3,1.89,20251.16,1820.68,9002.32,427.07,organic
6859,6/19/2016,Q2,2016,3,1.75,16906.19,1023.05,10027.84,405.82,organic
6860,6/12/2016,Q2,2016,3,1.73,18801.3,719.94,10078.62,381.05,organic
6861,6/5/2016,Q2,2016,3,1.75,22921.36,642.66,9973.85,312.59,organic
6862,6/25/2017,Q2,2017,3,2.21,22445.91,792.09,11005.95,179.93,organic
6863,6/18/2017,Q2,2017,3,2.2,22845.26,963.89,11778.12,141.79,organic
6864,6/11/2017,Q2,2017,3,2.17,23607.15,1138.12,11797.51,140.2,organic
6865,6/4/2017,Q2,2017,3,2.15,26345.64,1029.51,13920.73,217.02,organic
6866,6/28/2015,Q2,2015,4,1.04,75280.41,59111.33,6573.26,3974.75,conventional
6867,6/21/2015,Q2,2015,4,1.06,81397.07,52790.21,15444.74,5875.85,conventional
6868,6/14/2015,Q2,2015,4,0.99,87607.71,58791.25,17880.43,3135.99,conventional
6869,6/7/2015,Q2,2015,4,1.12,80751.29,61245.49,7237.55,6655.69,conventional
6870,6/26/2016,Q2,2016,4,0.69,127961.84,34024.13,5853.32,9.3,conventional
6871,6/19/2016,Q2,2016,4,0.7,129020.17,36119.41,6692.38,2.0,conventional
6872,6/12/2016,Q2,2016,4,0.67,68721.61,34791.42,2578.94,2.63,conventional
6873,6/5/2016,Q2,2016,4,0.63,95948.06,31280.0,5422.61,11.56,conventional
6874,6/25/2017,Q2,2017,4,1.2,95071.28,41340.98,3573.62,7667.69,conventional
6875,6/18/2017,Q2,2017,4,1.21,92906.33,40471.78,3263.11,8414.51,conventional
6876,6/11/2017,Q2,2017,4,1.21,92547.42,40250.67,2998.49,8103.35,conventional
6877,6/4/2017,Q2,2017,4,1.19,98460.27,42302.58,3757.52,7950.05,conventional
6878,6/28/2015,Q2,2015,4,1.58,2550.15,15.62,2464.53,0.0,organic
6879,6/21/2015,Q2,2015,4,1.49,1921.75,6.54,1657.53,0.0,organic
6880,6/14/2015,Q2,2015,4,2.18,1402.21,19.66,1161.32,0.0,organic
6881,6/7/2015,Q2,2015,4,2.24,1381.67,2.63,1262.37,0.0,organic
6882,6/26/2016,Q2,2016,4,1.26,5744.45,0.0,2173.59,0.0,organic
6883,6/19/2016,Q2,2016,4,1.05,8908.04,0.0,4079.79,0.0,organic
6884,6/12/2016,Q2,2016,4,1.59,1782.87,0.0,1092.93,0.0,organic
6885,6/5/2016,Q2,2016,4,1.65,1829.78,0.0,1431.5,0.0,organic
6886,6/25/2017,Q2,2017,4,2.09,2373.02,53.4,935.18,0.0,organic
6887,6/18/2017,Q2,2017,4,1.55,3263.02,48.02,744.9,0.0,organic
6888,6/11/2017,Q2,2017,4,1.27,4375.53,24.54,636.65,0.0,organic
6889,6/4/2017,Q2,2017,4,1.27,4579.54,72.25,651.54,0.0,organic
6890,6/28/2015,Q2,2015,5,1.25,560494.92,4688.28,403230.6,9120.3,conventional
6891,6/21/2015,Q2,2015,5,1.24,543504.66,3582.45,404908.53,8899.2,conventional
6892,6/14/2015,Q2,2015,5,1.08,684346.48,5104.19,521254.77,6545.42,conventional
6893,6/7/2015,Q2,2015,5,1.25,562542.86,4034.11,421007.42,93.05,conventional
6894,6/26/2016,Q2,2016,5,1.33,626972.88,10379.75,433431.64,28898.79,conventional
6895,6/19/2016,Q2,2016,5,1.32,649660.14,10851.29,456521.61,38655.07,conventional
6896,6/12/2016,Q2,2016,5,1.29,632855.52,12891.22,421978.89,43090.81,conventional
6897,6/5/2016,Q2,2016,5,1.26,634989.55,8833.67,417995.15,51385.74,conventional
6898,6/25/2017,Q2,2017,5,1.68,545889.03,5987.76,434222.79,3399.3,conventional
6899,6/18/2017,Q2,2017,5,1.66,581303.33,5379.22,452146.49,3286.69,conventional
6900,6/11/2017,Q2,2017,5,1.72,583709.06,5556.48,457512.97,3039.46,conventional
6901,6/4/2017,Q2,2017,5,1.73,590580.03,5139.73,460653.96,3075.67,conventional
6902,6/28/2015,Q2,2015,5,2.03,3045.1,13.15,1625.69,0.0,organic
6903,6/21/2015,Q2,2015,5,2.06,2662.63,82.6,1124.34,0.0,organic
6904,6/14/2015,Q2,2015,5,2.03,2943.18,71.77,1018.87,0.0,organic
6905,6/7/2015,Q2,2015,5,2.0,3641.0,67.78,1199.74,0.0,organic
6906,6/26/2016,Q2,2016,5,1.6,12442.73,1.22,488.12,0.0,organic
6907,6/19/2016,Q2,2016,5,1.53,11590.31,1.21,588.73,0.0,organic
6908,6/12/2016,Q2,2016,5,1.37,10051.16,2.0,571.26,0.0,organic
6909,6/5/2016,Q2,2016,5,1.49,12722.85,6.81,566.84,0.0,organic
6910,6/25/2017,Q2,2017,5,2.13,22051.39,12.39,1891.69,0.0,organic
6911,6/18/2017,Q2,2017,5,2.12,23277.63,16.6,1617.23,0.0,organic
6912,6/11/2017,Q2,2017,5,2.07,20437.87,9.81,1490.22,0.0,organic
6913,6/4/2017,Q2,2017,5,2.04,22924.67,12.27,1676.05,0.0,organic
6914,6/28/2015,Q2,2015,6,1.36,137246.7,1235.69,51801.73,5397.32,conventional
6915,6/21/2015,Q2,2015,6,1.5,108655.36,1254.83,47845.57,5424.52,conventional
6916,6/14/2015,Q2,2015,6,1.34,149376.79,1183.9,48286.51,4432.54,conventional
6917,6/7/2015,Q2,2015,6,1.38,130908.11,779.02,57999.61,138.81,conventional
6918,6/26/2016,Q2,2016,6,1.26,160806.44,1326.74,74746.95,83.37,conventional
6919,6/19/2016,Q2,2016,6,1.23,169756.02,1776.91,80406.95,57.85,conventional
6920,6/12/2016,Q2,2016,6,1.15,182471.54,4629.34,79865.0,107.12,conventional
